# Bundle file v0.3
59 9469
84 73 77
5 26 3125 -1250.6000 -837.5500 24 3277 -1090.0400 -479.8600 25 1445 -1160.0701 -456.5300 29 3944 -968.5400 94.7500 33 2295 -1115.7400 959.3301
-3.3675484776e+01 -2.9898007270e+01 -1.4993206733e+02
138 121 103
3 26 3139 -750.8500 -867.7300 24 1720 -615.4400 -509.9600 33 2308 -611.1700 938.5500
-3.4913538799e+01 -3.9400900218e+01 -1.5715077586e+02
255 247 229
2 26 3236 -760.4500 -1091.9099 24 3486 -617.0700 -708.5601
-4.5275813419e+01 -1.9193769011e+01 -1.5131218206e+02
205 188 167
4 26 3992 -999.6500 -548.3800 28 3810 -806.9700 246.5601 31 3817 -814.2900 740.4399 32 3789 -818.1300 946.0701
-1.0428743772e+01 -2.6566057508e+00 -1.5027747004e+02
11 22 6
2 24 1011 27.1500 128.6300 22 3215 -70.1300 -708.9700
-5.9690201403e+01 -3.3446390824e+01 -1.4996392981e+02
133 127 128
7 24 1709 -1267.1300 -538.6801 25 3012 -1341.3000 -517.8101 28 1112 -1175.8400 -75.1500 30 853 -1256.4200 288.7900 31 731 -1153.9600 401.2200 33 316 -1276.3900 878.8599 34 0 -1320.9000 1165.3899
-4.5548045844e+01 -3.1492551220e+01 -1.4957346896e+02
83 65 61
2 24 1714 -917.3600 -526.5000 29 1020 -794.4500 49.4399
-6.5695455171e-01 -3.3541413356e+01 -1.1398562500e+02
247 226 200
3 24 2127 204.2900 -970.7700 27 1768 317.0300 -840.3799 30 1287 214.8700 -192.7500
-5.0772202693e+01 -2.2094752321e+01 -1.5250653091e+02
118 112 115
7 24 3140 -995.3800 -271.3400 25 2803 -1062.1500 -246.1500 27 2672 -875.8200 -106.8400 28 2674 -931.3100 190.9399 29 2659 -899.5100 301.8301 31 2530 -935.8500 680.8401 32 2470 -939.3700 881.2100
-4.9650973987e+01 -3.0293687640e+01 -1.5147905435e+02
151 144 139
4 24 3278 -996.9100 -478.5000 25 2973 -1066.4199 -458.4500 29 2776 -877.1700 96.8800 33 2297 -1019.5100 961.5901
-4.9635880498e+01 -3.5892339152e+01 -1.4784345340e+02
255 240 215
3 24 3423 -1048.8700 -635.1500 27 2915 -912.4600 -468.3300 30 2677 -1021.9100 199.2100
-3.7643401662e+00 -3.7237856657e+01 -1.1588321325e+02
87 84 79
4 24 3635 79.9399 -1073.8701 25 3372 9.9100 -1093.3401 27 1806 194.8300 -936.3501 31 1284 188.6600 -180.8600
-1.5837437374e+01 -3.8777053912e+01 -1.0805428149e+02
46 54 42
2 24 3667 -418.8101 -1193.7400 28 3257 -334.1801 -769.5500
-2.5320907696e+00 2.0718419396e+01 -1.1890245704e+02
134 174 91
3 24 3784 295.4000 983.3601 25 3504 269.5300 990.3401 27 3337 409.5400 1177.5100
-7.5358708889e+00 2.7967544001e+00 -6.0538109812e+01
53 70 26
2 25 52 -310.7700 1115.0300 27 60 -191.7200 1149.8999
-1.6055871033e-01 3.2955876002e+00 -6.0353534261e+01
255 254 250
2 25 74 513.7800 1113.9199 27 2027 668.4399 1183.8101
3.0814435661e-01 2.5095598567e+00 -5.7261808628e+01
95 78 62
2 25 76 605.7100 1152.3301 27 35 766.1799 1201.4099
2.9171426016e-01 2.1068841534e+00 -5.7053393961e+01
255 254 244
2 25 77 601.3601 1110.0200 27 97 762.7200 1154.2100
-5.8734402766e+00 2.3468580957e+00 -5.9637206334e+01
64 86 32
2 25 104 -144.6500 1084.6101 27 68 -20.5000 1118.4600
-5.3636609132e+00 2.2200038213e+00 -5.9398388689e+01
222 242 175
2 25 106 -91.0300 1074.7000 27 73 35.5699 1108.4700
-1.4963318804e-01 2.7206638763e+00 -6.0073668351e+01
255 254 248
2 25 123 510.9900 1058.9600 27 92 667.0500 1123.1201
-9.0301502947e+00 3.4154531378e+00 -6.5126365415e+01
97 89 82
2 25 156 -373.8400 1027.3401 27 122 -251.2700 1083.7700
-7.8069924711e-01 1.2926662720e+01 -9.3814153231e+01
134 165 99
2 25 171 353.4399 990.8401 27 29 497.7600 1161.1699
-1.8745747272e-01 2.4139340130e+00 -6.1941986792e+01
211 182 166
2 25 222 482.7600 956.8701 27 193 636.8201 1027.1799
1.4742635751e-01 3.5754772187e-02 -5.8316329805e+01
254 251 246
2 25 316 534.2500 799.6500 27 302 695.9900 833.9099
-5.9216494161e+00 -4.5050988430e-01 -6.0939633359e+01
148 172 95
2 25 354 -164.6400 727.3201 27 326 -30.0200 752.0500
2.1933100313e-01 -1.0049570129e+00 -5.8371216761e+01
96 78 70
2 25 424 528.6499 670.1300 27 391 691.0901 697.3301
-4.3472067808e+00 -5.5922566472e-01 -6.5353406845e+01
11 26 6
2 25 458 28.4399 605.6799 27 386 171.3400 659.8900
1.6365177110e-01 -1.2884948731e+00 -6.0276170635e+01
250 239 224
2 25 467 493.6499 591.7900 27 433 656.6599 629.5500
2.4906994535e-01 -1.7947304535e+00 -5.9193198705e+01
255 253 237
2 25 522 510.9600 555.8700 27 480 673.9900 583.6899
2.7576314643e-01 -2.1098439611e+00 -5.8460418651e+01
157 140 135
2 25 523 519.9399 533.4700 27 481 683.0801 554.1599
1.8328979688e-02 -1.7008959806e+00 -6.3134932062e+01
54 48 47
2 25 571 445.5701 495.2200 27 2304 605.2400 546.6200
-1.3047426909e+01 -4.3981275288e+00 -5.9801692955e+01
136 197 255
2 25 588 -1010.9400 391.5500 28 2522 -932.4500 430.5500
-1.2830572688e-03 -1.9541469505e+00 -7.7241182885e+01
217 215 203
2 25 718 357.6200 322.5000 22 1191 317.5400 -1.6801
4.1703154554e-01 -4.6391086288e+00 -5.9485420524e+01
36 39 46
2 25 793 491.0400 219.6400 27 784 658.3601 235.5500
-4.5524468326e+01 -4.3490814788e+00 -1.4634200792e+02
235 205 184
3 25 838 -946.0900 189.5800 22 1679 -1022.1500 -646.2900 21 1465 -1124.3101 -851.1101
-2.4998294997e+00 -5.1742103809e+00 -6.6735309800e+01
172 149 123
2 25 865 155.8300 152.2000 28 799 281.0200 303.2800
-1.0005896399e-02 -4.2388416776e+00 -7.6972334441e+01
104 95 90
2 25 870 342.5699 167.0200 29 667 511.0000 474.6100
3.5317925962e-01 -3.9422812450e+00 -7.7393230873e+01
117 106 100
4 25 872 366.0000 182.8199 30 526 452.4700 693.5500 32 402 597.3501 834.6001 33 233 524.2700 996.0901
6.4160274991e-01 -6.4227478325e+00 -5.9552367043e+01
39 41 40
2 25 989 494.5701 12.4500 27 941 665.3701 23.3000
7.5511300383e-01 -6.8651465676e+00 -5.9358493439e+01
33 31 32
2 25 1041 504.7000 -39.8400 27 998 676.9399 -31.4900
8.7895429069e-01 -6.9258006243e+00 -5.8099856985e+01
51 50 53
2 25 1042 536.1399 -51.3800 27 999 708.4700 -53.6300
-3.7036467505e+00 -7.7209540836e+00 -6.2126319277e+01
64 52 35
2 25 1085 0.5400 -75.5800 27 1050 162.1200 -57.4200
7.6109509285e-01 -8.0359960118e+00 -8.3381486585e+01
255 243 215
3 25 1093 345.3500 -84.2900 27 938 509.4299 21.0699 29 847 514.7800 273.7600
8.7219027550e-01 -7.2991071402e+00 -5.8830650648e+01
41 38 38
2 25 1097 520.2800 -93.3700 27 1058 693.4099 -90.2300
-5.0063192996e+01 -1.8500809641e+01 -1.5108110031e+02
209 199 187
2 25 1128 -1050.2700 -160.8500 31 443 -940.4800 768.0000
8.3796104021e-01 -8.1530611711e+00 -6.2028918065e+01
48 39 40
2 25 1172 469.9500 -170.4301 27 1102 642.5000 -144.8800
1.1017128857e+00 -7.5061398478e+00 -5.7045158574e+01
36 33 31
2 25 1177 571.1399 -130.5900 27 2725 749.4600 -143.7900
-4.0132859622e+00 -8.6030120926e+00 -5.5625472672e+01
43 46 25
2 25 1225 -107.3199 -213.0699 27 1208 61.5900 -252.5900
1.2482529805e+00 -9.7697397451e+00 -8.3929756863e+01
204 176 155
6 25 1239 361.7500 -185.4500 22 1653 340.9100 -607.3400 20 1363 382.8300 -801.6600 33 488 505.5801 739.3700 19 1426 312.0800 -962.0400 18 1542 321.6300 -1059.0601
1.0208264249e+00 -8.4435302629e+00 -5.8697785643e+01
159 131 110
2 25 1241 525.7100 -231.1100 27 1160 701.6799 -231.1400
1.0208264249e+00 -8.4435302629e+00 -5.8697785643e+01
159 131 110
2 25 1242 525.7100 -231.1100 27 1159 701.6799 -231.1400
9.9172550204e-01 -8.7044683363e+00 -5.9867318335e+01
169 148 137
2 25 1301 504.4199 -249.5200 27 1161 679.6101 -240.3000
9.9944080760e-01 -9.0556148828e+00 -6.1553181460e+01
241 228 215
2 25 1302 482.8899 -271.3000 27 1222 656.4800 -249.9600
1.1842471106e+00 -9.7611702478e+00 -5.9066140691e+01
49 47 47
2 25 1413 524.7100 -383.5300 27 1355 702.8000 -381.7300
1.2095227623e+00 -1.0346849478e+01 -6.1195377911e+01
254 244 224
2 25 1415 496.0300 -416.7400 27 1354 671.6499 -398.6300
-1.8086533091e+00 -1.0150557640e+01 -5.6147674249e+01
129 116 67
2 25 1482 165.9600 -440.3400 27 1415 340.7800 -470.3700
9.5450824286e-01 -1.0791578424e+01 -6.0557254899e+01
255 253 250
2 25 1483 469.4800 -472.7100 27 1418 646.2500 -459.7200
9.0727249035e-01 -1.0930913958e+01 -6.0371698529e+01
255 253 250
2 25 1486 464.7800 -490.9399 27 2941 641.3701 -479.4200
1.6143158406e+00 -1.0024646982e+01 -5.6582546402e+01
79 75 75
2 25 1489 614.6499 -466.5601 27 1423 796.7500 -487.7600
-1.4687342232e+00 -1.0895037084e+01 -5.4766437154e+01
177 193 121
2 25 1609 201.8400 -578.3199 27 1564 380.4100 -623.1200
-6.7260821334e-01 -2.1689563553e+01 -1.0023473165e+02
238 71 73
4 25 1669 179.1100 -666.3199 29 1291 348.5900 -197.1000 30 1083 253.4900 35.8199 33 722 307.5800 504.5400
1.0539580701e+00 -1.1915595427e+01 -5.7254409118e+01
154 157 166
2 25 1673 506.6101 -683.2100 27 1676 690.3201 -697.8101
-9.1668768876e+00 -1.3611993707e+01 -5.8628851463e+01
59 65 17
2 25 1707 -731.0000 -707.1000 27 1643 -535.4900 -715.7400
-4.4711636763e+00 -1.3073069921e+01 -5.8076546605e+01
120 128 85
2 25 1721 -187.3101 -720.9700 27 1660 -5.1300 -730.6899
1.4061411272e-01 2.5687454483e+00 -5.7801960076e+01
127 93 76
2 25 2093 576.2000 1135.7800 27 3341 734.7400 1187.8701
5.0097967153e-01 1.0974861867e+00 -5.4458801564e+01
134 166 99
2 25 2095 668.1799 1096.7100 27 2051 833.0601 1113.3899
-6.7903004923e+00 1.4516772255e+00 -6.0514843806e+01
49 71 25
2 25 2172 -243.9900 958.4199 27 3397 -118.7000 987.8501
-6.4124869136e+00 1.3313396428e+00 -6.0532641997e+01
97 117 28
2 25 2175 -204.4800 940.7700 27 173 -76.3000 971.0901
-6.5692068464e+00 1.3104184894e+00 -6.0721911563e+01
31 46 12
2 25 2179 -218.7000 933.5300 27 2134 -91.2400 964.2800
5.9825230491e-01 -1.0299745638e+00 -5.3740831544e+01
132 157 99
2 25 2249 664.3201 812.7900 27 3470 832.9199 801.8800
-3.9687687350e+00 1.7775143679e+00 -6.7719926209e+01
23 42 9
2 25 2268 93.6300 767.5000 27 257 233.8500 843.7500
-6.4765407148e+00 -8.9549592665e-01 -6.0257135994e+01
35 49 20
2 25 2281 -238.6100 701.2600 28 2263 -146.8400 782.2700
5.9201776021e-01 -1.3565344843e+00 -5.6718190353e+01
255 250 227
2 25 2293 596.2200 667.2100 27 2251 764.0100 680.7500
-7.5204573247e+00 -3.1053927310e+00 -5.9776880324e+01
18 29 13
3 25 2372 -385.9200 473.1400 27 2333 -244.6899 478.6599 28 2439 -297.8600 523.1200
-5.3436754017e+01 -7.5022605378e-01 -1.4804428083e+02
145 146 150
4 25 2471 -1123.7100 298.7200 27 2361 -964.2300 434.4199 28 3609 -1040.1400 743.5900 29 3627 -1034.8000 857.1499
3.6283523870e-01 -3.5895454831e+00 -7.7292201569e+01
253 255 250
5 25 2550 369.0400 207.8201 30 3627 453.9600 719.2500 32 3826 600.6799 861.4299 33 3584 529.0000 1021.6001 34 1949 510.5300 1147.6399
-5.1383200674e+01 -1.7590830315e+01 -1.5238565273e+02
149 141 145
3 25 2759 -1065.6400 -132.9800 31 2464 -963.4900 798.3101 32 3767 -973.3400 1004.8101
-2.3505338479e+00 -8.3943499618e+00 -5.5577928089e+01
253 252 231
2 25 2823 116.8000 -209.4301 27 2762 285.4000 -246.1600
9.7877896116e-01 -8.2619976780e+00 -5.9031593987e+01
85 80 77
2 25 2836 518.8899 -206.2200 27 2769 693.3301 -203.1700
1.0850507032e+00 -9.3058123835e+00 -5.9160838706e+01
53 51 53
2 25 2916 516.1101 -327.7900 27 2862 694.9800 -324.9000
1.5705669880e+00 -9.8354468886e+00 -5.7078823655e+01
49 45 44
2 25 2957 601.9299 -431.8400 27 2947 783.8899 -447.8700
-5.1475220885e+01 -3.0660759699e+01 -1.5254059866e+02
149 147 148
4 25 2972 -1101.0300 -456.4800 27 2785 -901.4200 -310.6300 29 962 -911.5400 97.7900 33 2296 -1055.8101 962.6401
-2.2218389869e+00 -1.0881106002e+01 -5.5701769031e+01
255 255 222
2 25 3043 100.9301 -540.3199 27 3020 277.4200 -575.1500
-1.7481294526e+00 -1.0988704331e+01 -5.5249929703e+01
236 189 168
2 25 3096 163.1300 -573.7300 27 3022 339.0400 -613.0100
-1.1029134373e+00 -1.0834715850e+01 -5.4866884671e+01
95 95 46
2 25 3097 254.7100 -573.1600 27 3026 431.3000 -616.4600
-7.5778614640e+00 -1.3806294291e+01 -5.7473043378e+01
54 45 50
2 25 3207 -583.8300 -786.4700 27 3124 -391.3800 -801.8700
-7.5593752301e+00 -1.4011224115e+01 -5.7941682285e+01
170 241 255
2 25 3208 -570.0400 -796.4100 27 3126 -377.0900 -807.0699
2.0850259154e+00 -1.1775533153e+01 -5.1389821448e+01
85 96 92
2 25 3269 789.8999 -909.8799 27 1856 985.5300 -997.8301
-3.1727396713e+00 -3.5111285391e+01 -1.1518295917e+02
255 245 226
3 25 3328 37.0500 -1025.3501 27 3171 221.2200 -872.3101 31 3074 214.9399 -128.5000
1.7446802617e+00 -1.6284715492e+01 -5.8044758547e+01
246 206 184
2 25 3421 529.2300 -1210.2700 27 3322 721.0901 -1203.4800
-7.4582507105e+00 2.5964224998e+00 -6.0085603661e+01
93 110 64
2 25 3451 -313.3800 1110.1699 27 3355 -192.9301 1141.2500
3.1056612944e-02 2.5648884848e+00 -5.7995799617e+01
250 243 233
2 25 3460 559.8899 1127.3101 27 3340 716.5100 1180.0200
6.5836073388e-01 -1.1249381588e+00 -5.3371837736e+01
206 217 149
2 25 3571 680.7300 812.4600 27 3471 850.7000 797.0000
-6.2683270578e+00 -1.9114673009e+00 -6.0476699920e+01
36 51 19
2 25 3651 -224.8400 581.5500 27 3516 -85.6200 595.0500
6.1172710728e-01 2.2753979913e+00 -7.9985616727e+01
30 31 25
2 25 3660 418.5601 575.2000 27 3501 574.2500 697.4199
-5.8527294133e+01 -8.9948685042e+00 -1.4815575771e+02
255 255 255
3 25 3820 -1272.2500 101.4000 28 3681 -1168.6100 532.9900 29 3739 -1156.3600 639.6100
8.2742193956e-01 -7.5763871186e+00 -6.0564401450e+01
32 31 33
2 25 3918 491.5500 -116.6500 27 3818 662.2700 -100.4600
-3.8564283071e+00 -8.5294493821e+00 -5.5820823729e+01
65 73 36
2 25 3950 -83.3300 -203.6801 27 3860 85.4100 -240.7100
1.4535879069e+00 -9.8134759048e+00 -8.2146080559e+01
254 255 238
2 25 3954 380.6899 -201.2700 27 2687 549.6399 -97.2800
9.0247484818e-01 -1.1199579682e+01 -6.1632941545e+01
109 105 102
2 25 4035 448.0400 -496.9800 27 3974 625.9800 -476.2500
1.6472223440e+00 -1.0705892320e+01 -5.7037974358e+01
64 54 52
2 25 4065 600.9800 -544.5500 27 4003 785.6799 -561.2500
-4.5464957789e+00 -1.1559568043e+01 -5.6597942915e+01
96 95 57
2 25 4080 -199.5400 -572.4100 27 4025 -23.2200 -599.4399
3.1970616603e-01 2.8581269141e+00 -7.6795041529e+01
244 231 228
2 27 299 573.8201 777.1300 28 209 563.1899 962.0300
1.6059254164e-01 -5.9618778951e-01 -5.7721764456e+01
76 51 45
2 27 344 697.4800 764.8201 28 321 695.5100 780.1700
2.6948951412e-01 -9.4378875128e-01 -5.6881764964e+01
246 221 198
2 27 346 720.8701 736.1700 28 377 719.2500 735.7800
7.3051509431e-02 -6.1177544726e-01 -6.0505929065e+01
56 36 29
2 27 390 649.7200 706.5100 28 373 642.1899 758.2900
3.4103532269e-01 -1.2258337294e+00 -5.6908000088e+01
137 117 111
2 27 393 727.2100 696.4600 29 568 774.3201 614.8000
7.5252670782e-01 -4.4055180878e+00 -7.7207977312e+01
255 255 248
2 27 777 555.1201 246.9600 29 669 567.2600 461.0701
-4.5601785080e+01 -1.0345112516e+01 -1.4940084490e+02
91 74 66
2 27 794 -766.3800 170.5100 31 198 -858.8700 979.1799
-4.5481899012e+01 -1.0332285372e+01 -1.4913706239e+02
91 74 66
2 27 795 -766.3800 170.5100 30 2266 -945.6300 866.4900
-4.6140704195e+01 -1.1587635196e+01 -1.4953065902e+02
248 235 207
4 27 796 -780.7500 140.6100 29 589 -821.0200 550.7000 30 380 -956.9800 832.9299 31 253 -869.7200 945.5801
5.6719903823e-01 -5.1352792876e+00 -5.8559650022e+01
162 148 133
2 27 826 683.7200 173.4399 28 2691 656.9700 181.1400
8.0709072294e-01 -5.8076556879e+00 -5.7805557882e+01
140 116 92
2 27 883 716.2200 84.2800 28 993 689.9399 80.2100
7.2027804028e-01 -5.9875902232e+00 -5.8659439299e+01
36 32 31
2 27 942 690.9800 68.1000 28 989 662.4299 76.6700
1.1660660371e+00 -6.1085412270e+00 -5.6590899085e+01
118 107 78
2 27 947 782.3401 32.9700 28 1049 754.2900 8.6899
-2.7264787452e+00 -8.5957244261e+00 -6.9230238023e+01
254 239 207
2 27 1051 273.9500 -81.4301 28 1040 233.2700 35.2500
1.3944167469e+00 -1.0583392143e+01 -5.8923838560e+01
235 200 167
2 27 1421 722.4800 -484.8400 28 1528 673.3899 -461.3900
1.5275696457e+00 -1.0786293448e+01 -5.7628354504e+01
212 182 147
2 27 1496 757.9399 -550.2200 28 1607 707.1399 -542.6700
-9.7157740966e+00 -1.3287415987e+01 -5.7755684164e+01
44 60 42
2 27 1639 -626.2700 -703.6600 28 1697 -672.5300 -667.1899
1.6819299391e+00 -1.4401237650e+01 -5.8311735539e+01
255 235 207
2 27 1853 729.9800 -964.6699 28 1898 662.3101 -921.6899
-6.5796937950e+00 -6.2841064693e-01 -6.0199437641e+01
122 140 64
2 27 2217 -113.0500 750.0900 28 3598 -159.6400 816.8101
-5.5650767713e+00 -7.7246569259e-01 -5.9481729160e+01
42 57 24
2 27 2220 -9.9200 740.5800 28 2265 -50.4301 795.0900
-1.1147902019e+01 -2.5987253016e+00 -6.0061040416e+01
102 133 72
2 27 2287 -633.2500 557.9000 28 2387 -705.5600 623.1200
-4.6078967948e+01 -9.8400533486e+00 -1.4897340919e+02
138 117 101
2 27 2562 -781.9000 184.1000 31 2355 -876.6000 993.3101
6.4318628672e-01 -4.9264524920e+00 -5.7687761964e+01
164 132 109
2 27 2584 708.4600 197.4301 28 935 683.5500 192.2300
1.0252635759e+00 -8.3174122484e+00 -5.9447480623e+01
65 60 56
2 27 2770 693.3301 -203.1700 28 2888 653.5300 -181.3500
-6.0865005141e+01 -3.4460407694e+01 -1.5139062504e+02
239 224 202
8 27 2869 -1138.7900 -387.0699 28 2822 -1187.7700 -87.0800 29 2804 -1141.0100 20.5900 30 2596 -1266.5500 276.5300 31 2770 -1164.1899 389.0200 32 2661 -1152.8101 571.9500 33 2342 -1287.9100 866.9099 34 1922 -1329.4200 1152.8701
-6.0865005141e+01 -3.4460407694e+01 -1.5139062504e+02
239 224 202
8 27 2870 -1138.7900 -387.0699 28 2823 -1187.7700 -87.0800 29 2805 -1141.0100 20.5900 30 2597 -1266.5500 276.5300 31 2771 -1164.1899 389.0200 32 2662 -1152.8101 571.9500 33 2343 -1287.9100 866.9099 34 1923 -1329.4200 1152.8701
-5.5675332339e-01 -9.7011348767e+00 -5.5025530008e+01
144 148 59
2 27 2940 515.8701 -462.7600 29 3199 546.7100 -601.3101
2.9099902082e+00 -1.9924728155e+01 -8.8113313731e+01
254 231 200
2 27 3028 561.7500 -624.5000 29 3044 556.8999 -327.4301
-2.9183571403e+00 -1.8328214290e+01 -6.5298386617e+01
126 124 46
2 27 3269 180.5400 -1015.2500 28 3290 124.8500 -886.5601
-8.3422306422e-01 -3.7096517153e+01 -1.0212254716e+02
254 254 254
2 27 3321 295.3000 -1168.7600 28 3295 232.7700 -887.2400
8.6611950432e-01 -4.8229588376e+00 -5.6668090145e+01
228 201 176
2 27 3706 755.7900 207.7700 28 3837 734.3000 185.7700
-5.4297738871e+01 -3.8184405142e+01 -1.5180485438e+02
252 247 225
6 27 3957 -986.1800 -488.3199 28 3955 -1028.8201 -186.8600 30 2676 -1095.1100 180.5400 31 4027 -992.3600 293.7700 33 3683 -1097.5200 769.1700 34 3203 -1132.5400 1060.8401
1.5172170104e+00 -9.9958612594e+00 -5.7304547564e+01
227 191 164
2 27 3975 771.1499 -460.9600 28 3086 723.2100 -462.4700
1.4805251134e+00 -1.1082872162e+01 -5.8202205375e+01
25 21 22
2 27 4001 739.1201 -567.4600 28 4088 687.7400 -550.4500
-8.6404474137e+00 -9.4570280156e-01 -6.2677520439e+01
25 38 18
2 28 300 -336.2300 779.2400 29 417 -324.4800 738.4399
-5.6950572692e+00 -7.9274850439e-01 -6.0576845086e+01
31 46 5
2 28 308 -45.8199 785.3201 29 423 -26.9600 732.6500
3.7868247701e-01 -3.6475835436e+00 -5.9310982684e+01
92 91 96
2 28 750 646.8701 376.6100 29 2671 697.4199 320.6100
-2.8153315445e+00 -5.0082961373e+00 -6.2659265044e+01
254 255 245
2 28 800 245.3400 283.9099 29 892 286.5400 250.7400
-4.2416816220e+00 -5.7688189637e+00 -6.3150366088e+01
62 59 54
2 28 869 91.8600 223.6000 29 923 131.3300 191.0400
5.0839889426e-01 -4.9899395616e+00 -5.8910887897e+01
45 43 46
2 28 877 647.1699 205.2800 29 931 700.9800 144.3300
9.2443826285e-01 -4.8502982702e+00 -5.6758823433e+01
233 203 175
2 28 943 739.2400 182.9500 29 996 797.9700 97.7500
9.2443826285e-01 -4.8502982702e+00 -5.6758823433e+01
233 203 175
2 28 944 739.2400 182.9500 29 997 797.9700 97.7500
7.6374951049e-01 -6.4585677956e+00 -5.9124061183e+01
69 64 65
2 28 1044 653.6599 29.4500 29 1100 709.6399 -28.6700
1.0099515727e+00 -7.4282854696e+00 -5.8122398263e+01
50 48 51
2 28 1152 683.9099 -115.0500 29 2931 744.2300 -182.4700
-2.0461335446e+00 -8.2756146840e+00 -5.6309370285e+01
255 255 229
2 28 1278 289.5400 -236.8300 29 1416 345.9600 -331.0100
1.1819965832e+00 -9.2455276584e+00 -6.1946074615e+01
62 52 51
2 28 1280 628.6899 -212.3400 29 2965 685.1101 -241.6899
9.6867420523e-01 -8.8321763579e+00 -6.0323907618e+01
62 52 51
2 28 1281 628.6899 -212.3400 29 1353 687.0901 -256.2800
-2.0178999109e+00 -8.4773124024e+00 -5.6175863311e+01
111 107 48
2 28 1336 291.2600 -267.6801 29 1418 347.1899 -363.1000
1.1221265884e+00 -8.7796291113e+00 -5.8506288761e+01
47 47 49
2 28 1342 671.8201 -265.7500 29 3045 733.5901 -326.8500
1.3157988257e+00 -1.0497480238e+01 -6.0654649965e+01
48 38 42
2 28 1465 641.9199 -385.6000 29 1491 703.4099 -422.9600
-2.7120784472e+00 -1.0138067284e+01 -5.6435703163e+01
56 73 33
2 28 1514 180.6600 -455.0900 29 1599 240.3300 -544.1899
1.3752458354e+00 -1.0229297000e+01 -5.8270652586e+01
248 234 198
2 28 1527 686.3999 -447.2000 29 1611 749.3899 -506.9900
1.6389267916e+00 -9.7770643679e+00 -5.6979900593e+01
249 234 193
2 28 1532 748.3701 -451.7900 29 1614 814.9900 -525.8300
1.6149233116e+00 -1.0779140936e+01 -5.7440430887e+01
212 176 140
2 28 1609 721.6399 -551.8600 29 1680 787.9600 -617.8900
-9.6585741971e+00 -1.4155010650e+01 -5.8739309264e+01
186 250 255
2 28 1752 -627.6100 -714.5500 29 3295 -561.4600 -778.8900
-6.8267798503e+00 -6.9574057944e-01 -6.1093012582e+01
33 44 21
2 28 2260 -168.1100 803.4600 29 420 -151.0300 753.2900
-6.2530731459e+00 -1.1482751975e+00 -6.1126512583e+01
20 26 7
2 28 2309 -105.7000 743.8400 29 2454 -86.0000 694.3000
2.1701972002e-01 -1.8350815990e+00 -5.8714154433e+01
255 249 237
2 28 2408 663.5400 606.7900 29 2530 713.7100 547.2300
-1.3851311847e+01 -3.8097630588e+00 -6.1782398703e+01
58 72 39
2 28 2471 -926.6800 513.1100 29 2579 -915.2600 448.0400
-7.9817324070e+00 -3.9047625875e+00 -6.8126420665e+01
35 44 23
2 28 2487 -193.6300 470.7800 29 2553 -166.6300 466.3800
2.3108358127e-01 -5.2598572463e+00 -6.1078144369e+01
45 46 50
2 28 2652 583.6001 208.0901 29 2757 635.3899 167.8101
2.9811779904e-01 -6.3285505469e+00 -6.1359005918e+01
50 46 42
2 28 2724 573.0701 93.3800 29 3979 627.9099 55.6200
9.9922999518e-01 -5.6454953165e+00 -5.6755655300e+01
67 62 58
2 28 2727 735.2200 75.9500 30 2783 704.5500 57.3500
7.9697139753e-01 -6.1837440298e+00 -5.8137046696e+01
54 53 54
2 28 2769 676.3701 40.5000 29 2866 733.5300 -28.2700
1.0844072135e+00 -7.1953129621e+00 -5.7330225609e+01
68 67 72
2 28 2848 709.7600 -110.1700 29 2966 772.2100 -186.6200
-4.8386606001e+00 -9.0657507814e+00 -5.6963460151e+01
38 51 20
2 28 2961 -71.2900 -273.9600 29 3042 -19.8000 -364.5601
1.4157840842e+00 -1.0333119198e+01 -5.8058931556e+01
255 239 210
2 28 3084 692.5100 -468.7600 29 3163 757.4900 -530.2000
1.7801342688e+00 -1.1521120085e+01 -5.4174654852e+01
254 254 254
2 28 3297 799.5200 -831.6101 30 3262 760.4199 -856.3701
-7.0748838540e+00 -4.4033520883e+00 -5.7084748468e+01
160 159 69
2 28 3756 -310.7800 340.8201 29 3900 -281.9200 240.4600
3.9886536802e-01 -5.3489773806e+00 -6.0631092153e+01
40 36 36
2 28 3836 607.3701 189.9200 29 3932 658.7600 145.7700
-4.2905638577e+00 1.4078488961e+00 -7.5615347936e+01
21 16 12
2 22 885 58.6600 266.8401 29 3622 222.1801 929.6299
-3.8742206930e+01 -1.2630882656e+01 -1.4939293360e+02
90 75 76
3 22 1874 -868.4900 -909.7100 31 2426 -672.3600 902.6299 21 1676 -960.4300 -1117.6699
-3.7890632609e+01 -1.2670066025e+01 -1.5018343551e+02
201 178 170
2 22 1882 -838.7500 -912.1399 31 348 -642.4900 902.6799
-3.6355729092e+01 -1.2325748443e+01 -1.4952736002e+02
47 37 36
2 22 1883 -800.6700 -905.0100 31 268 -607.6900 907.4600
-3.2902216679e+01 -1.2441851481e+01 -1.4967549316e+02
248 237 219
3 22 1884 -709.6000 -920.4700 31 354 -513.0900 898.9500 21 2887 -795.6600 -1126.1299
-3.5067438285e+01 -1.0161799328e+01 -1.4947450335e+02
235 227 209
3 22 3269 -754.4600 -848.7400 30 2272 -663.6700 852.7700 21 2850 -843.4600 -1053.4299
-1.3011177575e+00 -3.1624403308e+00 -7.7405333696e+01
59 58 60
